groupId,name,id,urlkey
3917342,"JavaScript",7029,"javascript"
3917342,"New Technology",9696,"newtech"
3917342,"Internet Professionals",10102,"internetpro"
3917342,"Web Technology",10209,"web"
3917342,"Technology",10579,"technology"
3917342,"Coworking",14990,"coworking"
3917342,"Web Development",15582,"web-development"
3917342,"Mobile Technology",16216,"mobile-technology"
3917342,"Mobile Development",21441,"mobile-development"
3917342,"Computer programming",48471,"computer-programming"
7820832,"Open Source",563,"opensource"
7820832,"GIS",4346,"gis"
7820832,"Geospatial",27142,"geospatial"
7820832,"OpenStreetMap",40968,"openstreetmap"
7820832,"Geospatial technologies",572332,"geospatial-technologies"
15641122,"Big Data",18062,"big-data"
15641122,"Machine Learning",29971,"machine-learning"
15641122,"Data Science",102811,"data-science"
15641122,"Apache Spark",1471442,"apache-spark"
19341349,"Musicians",173,"musicians"
19341349,"Digital Video",427,"dv"
19341349,"Unity",6639,"unity"
19341349,"Web Development",15582,"web-development"
19341349,"Artists",16573,"boston-artists"
19341349,"Motion Graphics",19344,"motion-graphics"
19341349,"3D Animation",25718,"3d-animation"
19341349,"Visual Effects",30987,"visual-effects"
19341349,"Data Visualization",37381,"data-visualization"
19341349,"Processing",41488,"processing"
19341349,"Independent Game Development",41896,"independent-game-development"
19341349,"Makers",43887,"makers"
19341349,"Front-end Development",100479,"front-end-development"
19341349,"Generative Art",283281,"generative-art"
19341349,"Creative Coding",705622,"creative-coding"
18530854,"Linux",188,"linux"
18530854,"Open Source",563,"opensource"
18530854,"Python",1064,"python"
18530854,"System Administration",2109,"sysadmin"
18530854,"Cloud Computing",15167,"cloud-computing"
18530854,"Virtualization",20479,"virtualization"
18530854,"Continuous Integration",27922,"continuous-integration"
18530854,"Configuration Management",46810,"configuration-management"
18530854,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
18530854,"DevOps",87614,"devops"
18530854,"Infrastructure as Code",126177,"infrastructure-as-code"
18530854,"OpenStack",142180,"openstack"
18530854,"Continuous Delivery",166000,"continuous-delivery"
18530854,"Ansible",1434182,"ansible"
18530854,"Docker",1454542,"docker"
19803690,"Open Source",563,"opensource"
19803690,"New Technology",9696,"newtech"
19803690,"Cloud Computing",15167,"cloud-computing"
19803690,"Web Development",15582,"web-development"
19803690,"Computer programming",48471,"computer-programming"
19803690,"DevOps",87614,"devops"
19803690,"Docker",1454542,"docker"
19803690,"CoreOS",1486432,"coreos"
19803690,"Kubernetes",1500742,"kubernetes"
19888176,"Hadoop",18060,"hadoop"
19888176,"Big Data",18062,"big-data"
19888176,"Internet of Things",79740,"internet-of-things"
19888176,"Big Data Analytics",383411,"big-data-analytics"
19888176,"Stream Processing",1438362,"stream-processing"
19888176,"Apache Kafka",1488792,"apache-kafka"
15165192,"Game Development",496,"gamedev"
15165192,"Open Source",563,"opensource"
15165192,"Software Development",3833,"softwaredev"
15165192,"Education & Technology",7203,"edtech"
15165192,"Web Technology",10209,"web"
15165192,"Computer programming",48471,"computer-programming"
15165192,"Social Coding",90286,"social-coding"
15165192,"Minecraft",121581,"minecraft"
15165192,"Scratch",781052,"scratch"
15165192,"Kids and Technology",858532,"kids-and-technology"
15165192,"Scratch Educators",1384142,"scratch-educators"
15165192,"Teaching of Programming",1384172,"teaching-of-programming"
15165192,"STEM Mentoring",1485482,"stem-mentoring"
10342962,"Open Source",563,"opensource"
10342962,"Ruby",1040,"ruby"
10342962,"Software Development",3833,"softwaredev"
10342962,"Web Development",15582,"web-development"
10342962,"Ruby On Rails",20837,"ruby-on-rails"
19997236,"Java",189,"java"
19997236,"Software Development",3833,"softwaredev"
19997236,"Big Data",18062,"big-data"
19997236,"Business Architecture",26467,"business-architecture"
19997236,"Application Development",36167,"application-development"
19997236,"Middleware",43599,"middleware"
19997236,"Computer programming",48471,"computer-programming"
19997236,"APIs",80749,"apis"
19997236,"Enterprise Architect",169672,"enterprise-architect"
19997236,"Data Architecture",358011,"data-architecture"
19997236,"Web API Design",917302,"web-api-design"
19997236,"API documentation",1219032,"api-documentation"
19997236,"Application Programming Interface",1345202,"application-programming-interface"
19997236,"Microservices",1504699,"microservices"
5748062,"Open Source",563,"opensource"
5748062,"Ruby",1040,"ruby"
5748062,"CSS",1973,"css"
5748062,"Software Development",3833,"softwaredev"
5748062,"JavaScript",7029,"javascript"
5748062,"New Technology",9696,"newtech"
5748062,"Web Technology",10209,"web"
5748062,"Web Development",15582,"web-development"
5748062,"Ruby On Rails",20837,"ruby-on-rails"
5748062,"Mobile Development",21441,"mobile-development"
5748062,"Functional Programming",22792,"functional-programming"
5748062,"Test Driven Development",25435,"test-driven-development"
5748062,"Computer programming",48471,"computer-programming"
5748062,"HTML5",78565,"html5"
5748062,"JavaScript Frameworks",85951,"javascript-frameworks"
18989112,"New Technology",9696,"newtech"
18989112,"Data Management",10494,"datamanagement"
18989112,"Data Analytics",30928,"data-analytics"
18989112,"Data Visualization",37381,"data-visualization"
18989112,"Data Mining",55324,"data-mining"
18989112,"Splunk",700652,"splunk"
20050489,"Data Management",10494,"datamanagement"
20050489,"Hadoop",18060,"hadoop"
20050489,"Big Data",18062,"big-data"
20050489,"Virtualization",20479,"virtualization"
20050489,"Data Analytics",30928,"data-analytics"
20050489,"Data Visualization",37381,"data-visualization"
20050489,"Predictive Analytics",38458,"predictive-analytics"
20050489,"Business Analytics",98842,"business-analytics"
20050489,"Master Data Management",133002,"master-data-management"
20050489,"Data Governance",173333,"data-governance"
20050489,"Data Virtualization",357991,"data-virtualization"
20050489,"Data Architecture",358011,"data-architecture"
20050489,"Big Data Analytics",383411,"big-data-analytics"
20050489,"Data Warehouse",1413652,"data-warehouse"
8311872,"Open Source",563,"opensource"
8311872,"Software Development",3833,"softwaredev"
8311872,"JavaScript",7029,"javascript"
8311872,"JQuery",16137,"jquery"
8311872,"Computer programming",48471,"computer-programming"
8311872,"JavaScript Libraries",56555,"javascript-libraries"
8311872,"HTML5",78565,"html5"
8311872,"JavaScript Frameworks",85951,"javascript-frameworks"
8311872,"AngularJS",939612,"angularjs"
8311872,"JavaScript Applications",964072,"javascript-applications"
20271883,"Artificial Intelligence",456,"ai"
20271883,"Software Development",3833,"softwaredev"
20271883,"New Technology",9696,"newtech"
20271883,"Cloud Computing",15167,"cloud-computing"
20271883,"Software Engineering",16325,"software-engineering"
20271883,"Machine Learning",29971,"machine-learning"
20271883,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
20271883,"Predictive Analytics",38458,"predictive-analytics"
20271883,"Software Design",39090,"software-design"
20271883,"Computer programming",48471,"computer-programming"
20271883,"Software Architecture",56473,"software-architecture"
20271883,"Machine Intelligence",98137,"machine-intelligence"
20271883,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
20271883,"Artificial Intelligence Programming",745722,"artificial-intelligence-programming"
19580342,"Linux",188,"linux"
19580342,"Python",1064,"python"
19580342,"System Administration",2109,"sysadmin"
19580342,"Cloud Computing",15167,"cloud-computing"
19580342,"Virtualization",20479,"virtualization"
19580342,"Application Lifecycle Management",21507,"application-lifecycle-management"
19580342,"Software Configuration Management",21508,"software-configuration-management"
19580342,"Configuration Management",46810,"configuration-management"
19580342,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
19580342,"DevOps",87614,"devops"
19580342,"OpenStack",142180,"openstack"
19580342,"Puppet",148303,"puppet"
19580342,"Continuous Delivery",166000,"continuous-delivery"
19580342,"Continuous Deployment",230351,"continuous-deployment"
19580342,"Docker",1454542,"docker"
7922762,"Sales",16,"sales"
7922762,"Marketing",1238,"marketing"
7922762,"Oracle",2544,"oracle"
7922762,"Lead Generation",17811,"lead-generation"
7922762,"Marketing and Sales",20554,"marketing-and-sales"
7922762,"Lead Generation Strategies",23442,"lead-generation-strategies"
7922762,"Web Analytics",24439,"web-analytics"
7922762,"Predictive Analytics",38458,"predictive-analytics"
7922762,"B2B",55288,"b2b"
7922762,"Marketing Automation",87729,"marketing-automation"
7922762,"Lead Nurturing",155077,"lead-nurturing"
7922762,"Marketing Operations",806652,"marketing-operations"
7922762,"Eloqua",1507612,"eloqua"
18563147,"Open Source",563,"opensource"
18563147,"GIS",4346,"gis"
18563147,"Geography",6955,"geography"
18563147,"Mapping",10842,"mapping"
18563147,"Entrepreneurship",19882,"entrepreneurship"
18563147,"International development",24606,"international-development"
18563147,"Geospatial",27142,"geospatial"
18563147,"OpenStreetMap",40968,"openstreetmap"
18563147,"Visual and Spatial",107377,"visual-and-spatial"
18563147,"Spatial Data",117260,"spatial-data"
18563147,"Internet Startups",128595,"internet-startups"
18563147,"Maps",131188,"maps"
18563147,"Geopolitics",137697,"geopolitics"
18563147,"Satellite",1423862,"satellite"
19005004,"Big Data",18062,"big-data"
19005004,"Data Analytics",30928,"data-analytics"
19005004,"Data Visualization",37381,"data-visualization"
19005004,"Predictive Analytics",38458,"predictive-analytics"
19005004,"Real Time Analytics",87938,"real-time-analytics"
19005004,"Business Analytics",98842,"business-analytics"
19005004,"Digital Marketing Analytics",785142,"digital-marketing-analytics"
13717072,"New Technology",9696,"newtech"
13717072,"Cloud Computing",15167,"cloud-computing"
13717072,"Hadoop",18060,"hadoop"
13717072,"Big Data",18062,"big-data"
13717072,"Functional Programming",22792,"functional-programming"
13717072,"High Scalability Computing",24410,"high-scalability-computing"
13717072,"MapReduce",27591,"mapreduce"
13717072,"Computer programming",48471,"computer-programming"
13717072,"Software Architecture",56473,"software-architecture"
13717072,"Cassandra",77842,"cassandra"
13717072,"Distributed Systems",113032,"distributed-systems"
13717072,"Distributed Programming",289971,"distributed-programming"
13717072,"distributed computing",586642,"distributed-computing"
13717072,"Messaging systems",665172,"messaging-systems"
20088915,"Open Source",563,"opensource"
20088915,"Decentralization",100259,"decentralization"
20088915,"Distributed Systems",113032,"distributed-systems"
20088915,"Bitcoin",139517,"bitcoin"
20088915,"Digital Currency",143713,"digital-currency"
20088915,"Decentralized Systems",1461892,"decentralized-systems"
20088915,"Ethereum",1471992,"ethereum"
20088915,"Blockchain",1493232,"blockchain"
20088915,"Decentralized Applications",1505714,"decentralized-applications"
20088915,"Blockstack",1509416,"blockstack"
18243157,"Linux",188,"linux"
18243157,"Unix",405,"unix"
18243157,"Open Source",563,"opensource"
18243157,"System Administration",2109,"sysadmin"
18243157,"Embedded Linux",27164,"embedded-linux"
18243157,"DevOps",87614,"devops"
18243157,"GNU/linux",106559,"gnu-linux"
18243157,"Linux Server",133353,"linux-server"
18243157,"Red Hat Enterprise Linux (RHEL)",1202452,"red-hat-enterprise-linux-rhel"
18243157,"Ubuntu Linux",1383932,"ubuntu-linux"
1728598,"PHP",455,"php"
1728598,"Open Source",563,"opensource"
1728598,"Web Design",659,"webdesign"
1728598,"Ruby",1040,"ruby"
1728598,"Python",1064,"python"
1728598,"Self-Improvement",3336,"self-improvement"
1728598,"Software Development",3833,"softwaredev"
1728598,"JavaScript",7029,"javascript"
1728598,"Technology",10579,"technology"
1728598,"Social",10581,"social"
1728598,"Web Development",15582,"web-development"
1728598,"Entrepreneurship",19882,"entrepreneurship"
1728598,"Ruby On Rails",20837,"ruby-on-rails"
1728598,"Computer programming",48471,"computer-programming"
1728598,"MongoDB",121802,"mongodb"
13284952,"Open Source",563,"opensource"
13284952,"Web Design",659,"webdesign"
13284952,"Software Development",3833,"softwaredev"
13284952,"JavaScript",7029,"javascript"
13284952,"Rich Internet Applications",9886,"ria"
13284952,"Internet Professionals",10102,"internetpro"
13284952,"Web Technology",10209,"web"
13284952,"Web Development",15582,"web-development"
13284952,"Programming Languages",17628,"programming-languages"
13284952,"Scala",17936,"scala"
13284952,"Mobile Development",21441,"mobile-development"
13284952,"Functional Programming",22792,"functional-programming"
13284952,"Computer programming",48471,"computer-programming"
13284952,"HTML5",78565,"html5"
13284952,"nodeJS",101960,"nodejs"
18630238,"Business Intelligence",10538,"businessintell"
18630238,"Cloud Computing",15167,"cloud-computing"
18630238,"Big Data",18062,"big-data"
18630238,"Machine Learning",29971,"machine-learning"
18630238,"Data Visualization",37381,"data-visualization"
18630238,"Predictive Analytics",38458,"predictive-analytics"
18630238,"Windows Azure Platform",66339,"windows-azure-platform"
18630238,"Data Science",102811,"data-science"
18630238,"Big Data Analytics",383411,"big-data-analytics"
18630238,"Oracle Big Data Appliance",610222,"oracle-big-data-appliance"
18630238,"To promote R for big data analytics",672792,"to-promote-r-for-big-data-analytics"
18630238,"Big Data for social media",1056662,"big-data-for-social-media"
18630238,"Healthcare Big Data",1392762,"healthcare-big-data"
18630238,"Big Data Developers",1482272,"big-data-developers"
19898976,"Education & Technology",7203,"edtech"
19898976,"Web Technology",10209,"web"
19898976,"Web Development",15582,"web-development"
19898976,"Big Data",18062,"big-data"
19898976,"Computer programming",48471,"computer-programming"
19898976,"Redis",77379,"redis"
19886177,"Artificial Intelligence",456,"ai"
19886177,"New Technology",9696,"newtech"
19886177,"Big Data",18062,"big-data"
19886177,"Machine Learning",29971,"machine-learning"
19886177,"Data Analytics",30928,"data-analytics"
19886177,"Predictive Analytics",38458,"predictive-analytics"
19886177,"neural networks",39679,"neural-networks"
19886177,"Artificial Intelligence Applications",90163,"artificial-intelligence-applications"
19886177,"Machine Intelligence",98137,"machine-intelligence"
19886177,"Artificial General Intelligence",127757,"artificial-general-intelligence"
19886177,"Artificial Intelligence Programming",745722,"artificial-intelligence-programming"
19886177,"Deep Learning",1456952,"deep-learning"
10610022,"Database Professionals",1245,"databasepro"
10610022,"Data Management",10494,"datamanagement"
10610022,"Business Intelligence",10538,"businessintell"
10610022,"Young Business Professionals",15530,"young-business-professionals"
10610022,"Professional Networking",15720,"professional-networking"
10610022,"Big Data",18062,"big-data"
10610022,"Business Intelligence Best Practices",22622,"business-intelligence-best-practices"
10610022,"Data Warehouses",30927,"data-warehouses"
10610022,"Data Analytics",30928,"data-analytics"
10610022,"Data Visualization",37381,"data-visualization"
10610022,"Predictive Analytics",38458,"predictive-analytics"
10610022,"Data Mining",55324,"data-mining"
10610022,"Business Analytics",98842,"business-analytics"
10610022,"ETL",126345,"etl"
10610022,"Big Data Analytics",383411,"big-data-analytics"
4912742,"Open Source",563,"opensource"
4912742,"Web Design",659,"webdesign"
4912742,"Software Development",3833,"softwaredev"
4912742,"JavaScript",7029,"javascript"
4912742,"New Technology",9696,"newtech"
4912742,"Web Technology",10209,"web"
4912742,"Web Development",15582,"web-development"
4912742,"Mobile Technology",16216,"mobile-technology"
4912742,"Mobile Development",21441,"mobile-development"
4912742,"Mobile Web",78586,"mobile-web"
4912742,"Designing for mobile devices",474222,"designing-for-mobile-devices"
4912742,"Mobile Device Management",735462,"mobile-device-management"
4912742,"HTML5 Application Development",1162372,"html5-application-development"
1104060,"PHP",455,"php"
1104060,"Open Source",563,"opensource"
1104060,"Web Design",659,"webdesign"
1104060,"Software Development",3833,"softwaredev"
1104060,"JavaScript",7029,"javascript"
1104060,"Internet Professionals",10102,"internetpro"
1104060,"Web Technology",10209,"web"
1104060,"Web Development",15582,"web-development"
1104060,"Online Marketing",15585,"online-marketing"
1104060,"Joomla",16242,"joomla"
1104060,"Mobile Development",21441,"mobile-development"
1104060,"SEO (Search Engine Optimization)",23199,"seo-search-engine-optimization"
1104060,"CMS (Content Management Systems)",28990,"cms"
1104060,"Blogging",44508,"blogs"
1104060,"Computer programming",48471,"computer-programming"
18232939,"Open Source",563,"opensource"
18232939,"Art",1502,"art"
18232939,"Software Development",3833,"softwaredev"
18232939,"Web Technology",10209,"web"
18232939,"Open Government",17619,"open-government"
18232939,"Culture",20169,"culture"
18232939,"Android Development",20346,"android-developers"
18232939,"Mobile Development",21441,"mobile-development"
18232939,"Civic Engagement",37181,"civic-engagement"
18232939,"Computer programming",48471,"computer-programming"
18232939,"Open Data",60043,"open-data"
18232939,"Boulder Area",81675,"boulder-area"
18232939,"iOS Development",127567,"ios-development"
18232939,"Code For America",1363162,"code-for-america"
18557714,"Hadoop",18060,"hadoop"
18557714,"Big Data",18062,"big-data"
18557714,"Machine Learning",29971,"machine-learning"
18557714,"Data Analytics",30928,"data-analytics"
18557714,"Data Visualization",37381,"data-visualization"
18557714,"Predictive Analytics",38458,"predictive-analytics"
18557714,"Data Mining",55324,"data-mining"
18557714,"Data Science",102811,"data-science"
18557714,"Applied Statistics",115913,"applied-statistics"
18557714,"Data Science using Python",1481522,"data-science-using-python"
16412272,"Linux",188,"linux"
16412272,"Open Source",563,"opensource"
16412272,"Python",1064,"python"
16412272,"Computer programming",48471,"computer-programming"
16412272,"Python Web Development",917242,"python-web-development"
16412272,"Open source python",917262,"open-source-python"
18668657,".NET",827,"dotnet"
18668657,"Professional Development",3880,"prodev"
18668657,"New Technology",9696,"newtech"
18668657,"Cloud Computing",15167,"cloud-computing"
18668657,"PaaS (Platform as a Service)",31197,"paas"
18668657,"Microsoft Azure",63265,"microsoft-azure"
18668657,"Windows Azure Platform",66339,"windows-azure-platform"
18668657,"DevOps",87614,"devops"
18668657,"Microsoft Technology",99537,"microsoft-technology"
18668657,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
18668657,"SQL Azure",961682,"sql-azure"
18668657,"Azure",1137362,"azure"
19339378,"Software Development",3833,"softwaredev"
19339378,"Cloud Computing",15167,"cloud-computing"
19339378,"High Scalability Computing",24410,"high-scalability-computing"
19339378,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
19339378,"DevOps",87614,"devops"
19339378,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
19339378,"Cloud Security",110474,"cloud-security"
19339378,"Cloud Computing Security",141165,"cloud-computing-security"
19339378,"""Cloud Computing"" How to use it for your business",158625,"cloud-computing-how-to-use-it-for-your-business"
19339378,"Cloud Storage",291351,"cloud-storage"
19339378,"Cloud Networking",509242,"cloud-networking"
18506868,"Innovation",1954,"innovation"
18506868,"Data Management",10494,"datamanagement"
18506868,"Banking",19709,"banking"
18506868,"Finance",22467,"finance"
18506868,"Financial Technology",34050,"financial-technology"
18506868,"Data Visualization",37381,"data-visualization"
18506868,"Finance Professionals",44845,"finance-professionals"
18506868,"Data Science",102811,"data-science"
18506868,"Technology Startups",108403,"technology-startups"
18506868,"Payment Systems",127600,"payment-systems"
18506868,"Financial Innovation",131681,"financial-innovation"
18506868,"Data",480642,"data"
16817272,"Cloud Computing",15167,"cloud-computing"
16817272,"Network Security",15472,"network-security"
16817272,"Virtualization",20479,"virtualization"
16817272,"Network Engineering",26118,"network-engineering"
16817272,"PaaS (Platform as a Service)",31197,"paas"
16817272,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
16817272,"Configuration Management",46810,"configuration-management"
16817272,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
16817272,"DevOps",87614,"devops"
16817272,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
16817272,"Computer Security",124668,"computer-security"
16817272,"OpenStack",142180,"openstack"
16817272,"Routing and Switching",527672,"routing-and-switching"
5742202,"Open Source",563,"opensource"
5742202,"Ruby",1040,"ruby"
5742202,"Software Development",3833,"softwaredev"
5742202,"New Technology",9696,"newtech"
5742202,"Web Development",15582,"web-development"
5742202,"Ruby On Rails",20837,"ruby-on-rails"
5742202,"Mobile Development",21441,"mobile-development"
5742202,"Computer programming",48471,"computer-programming"
16656292,"New Technology",9696,"newtech"
16656292,"Cloud Computing",15167,"cloud-computing"
16656292,"Operations and Data Center Management",46817,"operations-and-data-center-management"
16656292,"Monitoring",84070,"monitoring"
16656292,"DevOps",87614,"devops"
16656292,"Application Performance Management",697082,"application-performance-management"
19119228,"Artificial Intelligence",456,"ai"
19119228,"Robotics",682,"robotics"
19119228,"Cloud Computing",15167,"cloud-computing"
19119228,"Big Data",18062,"big-data"
19119228,"BioInformatics",28034,"bioinformatics"
19119228,"Machine Learning",29971,"machine-learning"
19119228,"Data Analytics",30928,"data-analytics"
19119228,"Predictive Analytics",38458,"predictive-analytics"
19119228,"Internet of Things",79740,"internet-of-things"
19119228,"Data Science",102811,"data-science"
19119228,"Predictive Maintenance",1139042,"predictive-maintenance"
19119228,"Deep Learning",1456952,"deep-learning"
19119228,"TensorFlow",1508160,"tensorflow"
19147901,"Open Source",563,"opensource"
19147901,"Document Management Systems",17941,"document-management-systems"
19147901,"Content Management",26910,"content-management"
19147901,"Records Management",27240,"records-management"
19147901,"CMS (Content Management Systems)",28990,"cms"
19147901,"Computer programming",48471,"computer-programming"
19147901,"Web Content Management",77858,"web-content-management"
19147901,"Enterprise Content Management",114793,"enterprise-content-management"
19147901,"Digital Asset Management",126210,"digital-asset-management"
19147901,"Enterprise Content Management ECM",356761,"enterprise-content-management-ecm"
19147901,"Records & Information Management",944592,"records-information-management"
19106947,"Open Source",563,"opensource"
19106947,"Cloud Computing",15167,"cloud-computing"
19106947,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
19106947,"DevOps",87614,"devops"
19106947,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
19106947,"Distributed Systems",113032,"distributed-systems"
19106947,"Infrastructure as Code",126177,"infrastructure-as-code"
19106947,"OpenStack",142180,"openstack"
19106947,"Continuous Delivery",166000,"continuous-delivery"
19106947,"CoreOS",1486432,"coreos"
19106947,"Kubernetes",1500742,"kubernetes"
19100805,"Business Intelligence",10538,"businessintell"
19100805,"Data Visualization",37381,"data-visualization"
19100805,"Executive Dashboards",73746,"executive-dashboards"
19100805,"Microsoft Excel",74804,"microsoft-excel"
19100805,"Datavisualization",118548,"datavisualization"
19100805,"Business Intelligence Tools and Technology",148287,"business-intelligence-tools-and-technology"
19100805,"Information Dashboard",670632,"information-dashboard"
19100805,"Power View",1394582,"power-view"
19100805,"DAX",1394592,"dax"
19100805,"Self Service BI",1426302,"self-service-bi"
19100805,"Power BI",1504418,"power-bi"
19100805,"Power Query",1504419,"power-query"
19100805,"Power Map",1504420,"power-map"
19100805,"Power Pivot",1504421,"power-pivot"
12305542,"Open Source",563,"opensource"
12305542,"Software Development",3833,"softwaredev"
12305542,"JavaScript",7029,"javascript"
12305542,"Web Development",15582,"web-development"
12305542,"Computer programming",48471,"computer-programming"
12305542,"nodeJS",101960,"nodejs"
20209287,"Python",1064,"python"
20209287,"Data Analytics",30928,"data-analytics"
20209287,"Data Science",102811,"data-science"
20209287,"Data Science using Python",1481522,"data-science-using-python"
3165832,"Open Source",563,"opensource"
3165832,"Mobile Technology",16216,"mobile-technology"
3165832,"Android Development",20346,"android-developers"
3165832,"Mobile Development",21441,"mobile-development"
3165832,"Windows Mobile",23121,"windows-mobile"
3165832,"Mobile Web",78586,"mobile-web"
3165832,"Mobile User Experience",122974,"mobile-user-experience"
3165832,"iOS Development",127567,"ios-development"
3165832,"jquery mobile",138975,"jquery-mobile"
3165832,"HTML 5/CSS3",601332,"html-5-css3"
20456585,"Nonprofit",1726,"nonprofit"
20456585,"Volunteering",16645,"volunteering"
20456585,"Visualization",18987,"visualization"
20456585,"Data Analytics",30928,"data-analytics"
20456585,"Data Visualization",37381,"data-visualization"
20456585,"Non Profit Organizations",76136,"non-profit-organizations"
20456585,"Infographics",77098,"infographics"
20456585,"Social Impact",113871,"social-impact"
20456585,"Helping Non-Profits",139927,"helping-non-profits"
4501642,"Data Management",10494,"datamanagement"
4501642,"Business Intelligence",10538,"businessintell"
4501642,"Hadoop",18060,"hadoop"
4501642,"Big Data",18062,"big-data"
4501642,"Machine Learning",29971,"machine-learning"
4501642,"Data Analytics",30928,"data-analytics"
4501642,"Data Visualization",37381,"data-visualization"
4501642,"Predictive Analytics",38458,"predictive-analytics"
4501642,"Data Mining",55324,"data-mining"
4501642,"NoSQL",58162,"nosql"
4501642,"R Project for Statistical Computing",98380,"r-project-for-statistical-computing"
12782222,"Linux",188,"linux"
12782222,"Open Source",563,"opensource"
12782222,"System Administration",2109,"sysadmin"
12782222,"Cloud Computing",15167,"cloud-computing"
12782222,"Configuration Management",46810,"configuration-management"
12782222,"Data Center and Operations Automation",46831,"data-center-and-operations-automation"
12782222,"DevOps",87614,"devops"
12782222,"Infrastructure as Code",126177,"infrastructure-as-code"
12782222,"Continuous Delivery",166000,"continuous-delivery"
10715282,"Linux",188,"linux"
10715282,"Go",412,"go"
10715282,"Open Source",563,"opensource"
10715282,"Python",1064,"python"
10715282,"System Administration",2109,"sysadmin"
